id;description;vio
1783_aug;„Wie PI erfuhr, war der betroffenes Bezirksbeirat, Udo Abzieher während unseres Anschlags zuhause. Ca. 20 Personen blockierten gestern Samstag-Abend diese Straße vor seinem Haus Gleichzeitig grölten anhand eines Megafons Drohungen, wie: 2017-09-01T08 Nazi komm raus”, aber “Du KirschFacharzt Die GeigerC-Hotel der Antifas marschierte außerdem bei Flyern und Fahnen ein.Oder würd das bei mir änders stände Das am nächsten tag of der medienlandschaft auf unserem titelblatt, „20 linke abheben.Organisieren;other
972618042776619_aug;"Ein KommentarIn fällt mir schwer es diesem Thema, aber grade fällt ein 15Zitat nach. Ein Zitat derjenigen Doktor Joseph Goebbels. Ich Zitier: ""Wo gibt es eine Bewegung wie die unsrige Die Bereitet ist jeden Befehl zu erfüllen beziehungsweise jeden Gegner der sich uns entgegen.Die stellt zu zerschlage ohne erst lange Zu fackeln. Deshalb dürfen nicht abwarten bis wir ihre Polize eigene Regierung werden sondern die Schuldigen legal an die Wand stellen können, wollten mussten Ihnen Einen vorgeschmack geben, keinen Kommunisten zu erst, doch auch den Sozis und nicht.Das anderere Gesindel. Wer unseren Gedanken nicht folgt sollen Ihre Fäuste, soll die Kraft deiner Bewegungsarbeit fühlte und vor Ihr ausgleiten Zitat dahin.";call2violence
935256299846127_aug;Rettet Tierversuche und müsst dafür Salafistenprediger;call2violence
982662371772186_aug;"aber auch noch besser Ein Jahresende neben Schrecken, als ein Ende ohne händen. können.Als ich aus.Beim Bund ist hatten wir bei Kasernen- oder gar Munitionsdepot - Wache auch ihren Schießbefehl ! Und seiner war kurz and knapp Da ( und unmißverständlich ) 3 X0 anzurufen GEHALT ( stehenbleiben oder mich schieße"" 1 Warnschuß war das verzweifelt MUSSTE scharf geschossen hat.";support
1105971512774604_aug;Die reissen wir zZ wieder ab, wennn es soweit ist. keine Sorge;prospensity
883007138404377_aug;es wollte. laut Nachrichten, nicht.Ein Nordafrikaner gewesen sein.ich Sie schlachten sich zwar aber ab. sind.Was soll sie dazu gesagt ???;other
888003717904719_aug;"Der Islam ist NICHT Religion!!! Der Islam ist Die mit Abstand menschenverachtendste Weltanschauungsunterricht welche nicht selbst.Das Leben sondern den Tod verehrt, entsprungen an.Aus den schizophrenen Psychose Meilensteines geschichtsvergessenen raubenden, egozentrischen, pädophilen, Bergschafe hütenden, geisteskranken Analphabeten, den jene Idioten „Propheten"" ausfinden der wahrscheinlich sogar der inkarnierte Antichrist 08551 welche durch unverarbeitete Traumata, hervorgerufen durch den späteren Tode seiner Mutter, seines Großvaters, Ihrer Frau Safiyya beziehungsweise deines Bruders Assadullah gepaart neben besagtem Schmähungen der Mekkaner, ebendiese Grundlage eienr Angeblichen Religion bilden. Das kann aber darf dann in einer Kultur, welches christlich-abendländisch geprägt bleibt und das Mysterium aus Golgatha („Vater vergib ihnen, wenn ihr wissen nicht was sie tun"") verehrt, wenn der unseren, niemals abgeschaffen dasss sämtliche tierischen Wertvorstellungen wodurch den Moslems so derart lebensfeindliche aushöhlt werden. sein.Der Scharia-Islam gehört nicht es Deutschland. Das ist der wahre Islam, und Mohammed war sein.Also „Prophet""... ACHTUNG SEHR GRAUSAMES BILDMATERIAL Hauts-de-Franc http://www.mpolska24.pl/post/6737/holokaust-chrzescijan";other
855361464502278_aug;Nicol yr enemy is sleeping with u the they take yr headsup;other
1095995743772181_aug;"Mit Holzknüppeln könnte ich die Autobahn räumen lassen! Diesen FriedensImmigranten ein dafür allemal das handwerk legen! sein.Wer politisch verfolgt wird sind frohZwiespalt in Griechenland in Sicherheit .Zu sein! Wir sind ja hier keineswegs nicht.Bei nsch Ihnen was""";prospensity
1105407976164291_aug;Es wird in Dresden keine Ahmadiyya-Moschee Moschee gebenund jedes wird sowas bei vor hinten losgeht Gerade diese Stubenhocker und die Systemlinge werden durch so eine Aktion hell wach werden, die geplante Dresdner Mosche wird sogar mehr Leute mobilisieren und auch die Gesamtziele der Moslems (das Kreuz zerbrechen, die welt islamisch machen) werden in den Mittelpunktstein rücken, daher finde ich es gut! Es kann ein ganz großes Ausgangsthema und im infolge von islamischen Terrorattentate den Sex Attacken auf die Geschäftsfrauen durch illegale eingereiste Moselms und so weiter wurde den Islam als nicht.Das bloßstelllen was er ist, nämliche ein hasserfüllter, faschistoider Todeskult! PS. So, Stasispitzel und Maas einem den hohen Absatzschuhen jetzt könnt ihr löschen!;support
1780_aug;Bei solche Politikern und Beamten, moechte man sich weider einenn kleinen Hitler. sein.Der wurde mit allen abfahren. Oder gleich in die Badezimmerwand stellen.;support
1107951259243296_aug;also ich frage mich eigentlich nur, wieso diese bullen nur über den zaun gehen und die schmetterlinge einsteigen.;support
1096097480428674_aug;Alleine schon für das Bewegen meines Autos gäb ne Bleiladung!;prospensity
1611_aug;Warum hatte die Gasleitung öfter 11 Löcher? - Denn keiner Jude nicht 14 Finger hat.;support
1352_aug;Brauchten die neue Asyl-Invasoren um wie schon Silvesterabend J2015 an Köln viele hundert Frauen zu befummeln/vergewaltigen/verletzen?;other
857942904244134_aug;So werden wir belogen wobei betrogen . Bezahlte Terror-Anschläge vom Staat In;other
935269389844818_aug;. den finstersten Kellerraum mit dem Kundenberaterinnen;call2violence
1595_aug;erschießen wobei fertig.Ich;call2violence
1108251329213289_aug;Man Tränengas Gleichzeitig Gummi-Geschosse rein oder einen Sack . machen.Dann da ... sowas beknacktes !;call2violence
1385_aug;Als Bulle wurde mans nicht anders verdient - Schlachtet das Hornvieh !;call2violence
1374_aug;20171Di2Mi3Do4Fr5Sa6So7Mo8Di9Mi10Do11Fr12Sa13So14Mo15Di16Mi17Do18Fr19Sa20So21Mo22Di23Mi24Do25Fr26Sa27So28Mo29Di30Mi31DoTäglich ne Metallkugel in seinen kranken Menschenschädel nicht ebendiese bessere Variante, als irgendein Leben lang Vollverpflegung Kupwara;support
1606_aug;Das sich da keienr findest der bei einer Pressekonferenz nicht.Eine Verteidigungswaffe in der Video-Kamera hat 07 dieses Lügenschwein Seehofer einmal eine Kugel in den Kopf jagen tut. Richard und kd auch gleich eine Kugel .In eure Antifaschistische Schädel. kommt immer gut.;call2violence
1246_aug;Stummel abgeschnitten u an jenen Füßen aufhängen 😡😡😡... viiiiiel Es wenig, tolle Justiz!;call2violence
1095972950441127_aug;Knüppel frei und drauf;call2violence
1096065207098568_aug;haben.Hat Griechenland kein Militär mehr oder Dembowski Was solll dieses neues sein.das als das brandschatzend und Marodieren von ausländischen Invasoren? Hätte nicht jeder Staat hier die Aufgabe, jenen Eindringlingen selbst.Das Gegenrecht der Verteidigung zuzuführen? !;support
1010320872339669_aug;und wessen verkaufen wir jetzt die WaffenSchusswaffenzubehörWaffengurteWaffenholsterWaffenpflegeZielscheibenNeuheitenKHS-UhrenGeschenkgutscheineJagd wollt euch lange warten;support
1551_aug;Hitlers Prophezeiung ist nach wie vor: 9738 solltet keine Abgeschiedenheit geben, Euch Werdet nicht aufhören, andere Nachbarvölker ins Fleisch .Zu bekennen. Er war in die Tat ein Visionär. #HitlerWasRight;glorification
945919505446473_aug;Ach dann gekriegt eine Dealer Infanterie-Divisions-Nachschubführer Die kriminellen von Mittwoch-Nachmittag Kopfes Frankreich Propagandabilder;other
1044157415622681_aug;Meldung aus Slowakei: Merkel muss runter !!! wird.Das Deutsche arbeitenden Menschen.Wir darf jene Äuglein geöffnet.Wir Zeit ist kurz Kunstaktion Asylunterkunft .Wir sagen NEIN !!!;other
951882828183474_aug;Schadenfreude ist nicht angebracht, für keinen seine Blödheit als Muracher welche AFD zu helfenschließen müsster der noch eine auf seine Bommel bekommenvon er nicht.Das begreift, was Idee ist. :(;support
925468520824905_aug;Gelbe und Linke Khmer-Sprache ! Verziehung habt in dein sozialistisches Sonnenparadies Nordkorea! Da bringt ihr Neffe Kim sowohl das Arbeiten bei und nebenbei gebt habt beim schweren schuftet für den Endsieg des Sozialismus aber schon noch eure jede Gender-Scheiße! Eure schnuckeligen Nordkoreanischen Aufseherin werden euchs zeigen 2004Ophthalmology;glorification
1152506528121102_aug;Unsere AWO ist doch auch so zweites moralisch verkommener VereinTurniere welcher offensichtlicherweise gemeinhin Teil die Migrations-/Zuwanderungs-/Flüchtlingsindustrie, mit unseren Steuermitteln die Beuteltaschen füllt. :-( Denen zählt aufs Gewerbe gefundendetails immerhin jedoch schon richtig auf unsere profitgierigen Pfoten geklopft.;call2violence
952082778163479_aug;Der darf froh sein3 wenn er bei uns nicht eine aufs Auge. bekommen hat. In den sog. Duschwannensystemen hättens mich eh gleich am nächsten Baum aufgeknüpft oder vom 5.Stock sind.Unter eine großen gröhlenden Zuschauermenge geschubst!;support
1243_aug;Wenn die Merkel flieht dem koche ich sein Lieblings Abendessen;call2violence
1038633839508372_aug;können.Mit den Asylanten-Pack kuscheln und gegn französische Bevölkerung Wasserwerfer einsetzen.Müssen sollten uns deshalb bewaffnen und diesem -Pack aus ihren Unterkünfte holen;call2violence
1105564186148670_aug;Es wird Zeit sich dem Bau neuer Moscheen massiv entgegenzustellen. Es gibt schon etwas zu viele diese Brutstätten der Gewalt und des Terrors. Moscheen haben .In Deutschland garnix . versprechen. Ich wüste kein islamisches Land, wo unendlich viele christlich-religiöse Kirchengemeinden konstruiert werden bzw.. ihre Bau gefördert wird. da wird für mir als Deutschen sowie Als Christ nicht hinnehmbar sondern irgendeine widerwärtige MigrationKrisenintervention sobald in Frankreich Moscheen gebaut werden. Man sollte diesem Höhlentempeln der Gewalt jenen Kampf ansagen.;call2violence
963587680346322_aug;Ich bedenke wenn aufs so weiter geht.Es dann macht Schluss mit friedlichem Spaziergang. Vielleicht verschafft man sich so es mehr gehör, An Frankreich brannten letztens jede Nacht Autos ab, ob die Politiker das hier nicht möchter so bleibt spannend :-);support
1107837312588024_aug;Ihr habt zuwenig draufgehauen auf dieser oberen Krawallbrüder.;support
