id;description;vio
call2violence_aug_374;Raus mit diesen elendigen Lebewesen! Aber vorher die Entfernung des Gemächtes!;call2violence
call2violence_aug_375;jagt dieses Dreckspack raus.;call2violence
call2violence_aug_376;Ich weiß wie wir wieder Preiswerten Wohnraum bekommen. Alle Illegalen Ausreise pflichtigen Asylbetrüger nach Hause schicken. Das sind Millionen !;call2violence
call2violence_aug_377;Wirkliche Hilfe Bedürftigste sind nicht mehr zu Unterscheiden zwischen den Kriminellen und Schmarotzern, deshalb alles raus neu einreisen mit Papieren nach gründlicher Überprüfung!;call2violence
call2violence_aug_378;"Der deutsche ist so Sau dumm das ers genau so verdient hat !!! Und wenn keine Migranten da sind wird gegen den Nachbarn gehetzt...Hetz Hetz Hetz...und jemand der nicht Arbeitet ist auch gleich Asozial Genau SO habt ihr die Welt über Jahre gewollt. Jetzt kommen einige Menschen her denen auch noch andere Dinge als Hetzen und Arbeiten lieb sind. Sehr Interessant. Statts das ihr jetzt für verbesserungen von Jedermann Demonstriert wird das gleiche gemacht wie vorher..nur diesmal gegen die Flüchtlinge. Ihr fahrt euch selbst gegen die Wand. Dummvolk bleibt Dummvolk ;-)";call2violence
call2violence_aug_379;Die Muselmänner sind ein Haufen hirnloser Idioten, erschiess sie jetzt.;call2violence
call2violence_aug_380;Für mich ist der Kronprinz der  Auftragsmörder. Da wird nur gemordet,  wenn es Befehle gibt von ganz oben. Nun weiß die ganze Welt, wie die Saudis drauf sind, wenn sie kritisiert werden.  Aber die Saudis sind so reich, sie erkaufen sich ihr Ansehen. Und alle kucken weg . Geld ist nun mal Macht.;call2violence
call2violence_aug_381;das Dreckspack gehört sofort raus;call2violence
call2violence_aug_382;Ich fordere aktiv die Auslöschung aller deformierten Menschen aus der Gesellschaft;call2violence
call2violence_aug_383;Wir sollten alle Dalits gewaltsam aus dieser Welt entfernen;call2violence
call2violence_aug_384;Im November stehen bei uns in Neubrandenburg 2 Asylanten aus nen Heim in Friedland (MV) vor Gericht, 39facher Diebstahl! Mein Vater hat die bei nen Einbruch erwischt und ist Zeuge, die Lackaffen wurden schon länger überwacht, also die Justiz funktioniert noch, zumindest im Osten :-);call2violence
call2violence_aug_385;"Ich wünsche der Frau von Herzen alles Gute. Leider ist zu befürchten, dass es noch viel schlimmer kommen wird. So schaut also das „Experiment“ mit einem 80 Millionen Volk aus.
Meine lieben traumatisierten Politiker ,was seit Ihr nur für ein jämmerlicher Haufen.";call2violence
call2violence_aug_386;Herrlich. Eine ganze Schiffladung Krimineller, die im Endeffekt ihr Zeil auch noch erreicht hat. Und da machen wir uns bitte auch nicht vor: Irgendein selbsternannter Weltverbesserer, der dafür sorgt, dass diese Piraten nicht wieder in ihr Herkunftsland abgeschoben werden, wird sich schon finden lassen ... Wir schaffen das!;call2violence
call2violence_aug_387;Werde die Schwarzen los;call2violence
call2violence_aug_388;Spielen wir Bimbos versenken;call2violence
call2violence_aug_389;Die ganzen Behindis sollen doch selber schauen wie sie über die Runden kommen.;call2violence
call2violence_aug_390;"Mein Gott 
Schmeißt die Scheisskackelacken endlich raus!!!!!
Das Mistpack kann machen was es will
Und was machen die deutschen?????
Du du du";call2violence
call2violence_aug_391;Dieser Deutsche Regierungssauhaufen macht mich krank und viele andere Menschen auch. Wann haben die Eier in der Hose und treten zurück...;call2violence
call2violence_aug_392;Invasion halt....bald haben wir Bürgerkrieg dank Verrätern wie dem Gesindel das in Brüssel hockt und ganz besonders Dank der Merkel.;call2violence
call2violence_aug_393;Synagogen sollten bis auf die Grundmauern niederbrennen, mit allen Gläubigen darin;call2violence
call2violence_aug_394;Frauen, die Männer herausfordern, müssen bei lebendigem Leib verbrannt werden;call2violence
call2violence_aug_395;Frauenhilfe muss verbrannt werden;call2violence
call2violence_aug_396;Ihr verdammter Totempfahl verdient es, zusammen mit ein paar indigenen Frauen verbrannt zu werden;call2violence
call2violence_aug_397;Ja, ja noch mehr Geld für die Flüchtlinge. Was für ein tolles Foto mit den ganzen Kopftüchern. Wie ich mich auf diese Menschen freue, kann ich gar nicht in Worte fassen! Atatürk wird es nicht fassen können, wie wir diese Gesellschaft wieder der Steinzeit näher bringen.;call2violence
call2violence_aug_398;@USER @USER @USER @USER Man kann wirklich nur verzweifeln. Warum haben die Politiker das zugelassen? Warum haben wir das zugelassen. Fck Islam. Ich will diesen Rotz aus meinem Land haben. Zurück in das Mittelalter mit euch.;call2violence
call2violence_aug_399;Geh einfach aus unseren Ländern, Morde !!!!;call2violence
call2violence_aug_400;macht dem zyonistischen geschmeiß ein ende!;call2violence
call2violence_aug_401;"Frau Merkel wie konnen Sie mit ihre Gewissen leben? Millionen ermordeten Babies lasten auf dein Gewissen.Merkel Sie sind die Knecht von Satan und sie sind das abslolut gegenteil von ein ""Christ"" Nehmen dieser zynische ""C"" weg und ersetzte es mit S fur Partei von satan amen";call2violence
call2violence_aug_402;Muslime steinigen Frau. Das ist nicht 'rechts' sonder richtig wenn man solche  'Kulturen' nicht im Land haben will. #Islam #Merkel #Gruenen #ISIS LINK;call2violence
call2violence_aug_403;Bekehrt euch zu Islam und meldet die Mutti hat in Syrien ganze Doerfer ausgerottet, dann bekommt sie alles gratis vom Steuerzahler!;call2violence
call2violence_aug_404;Lachhaft.  Integrieren oder gehen. Schluss mit diesen Kompromissen. Die Muselmanen wollen nur, wenn es nach Ihrer Nase geht. Geht es aber NICHT.  Wallah......;call2violence
call2violence_aug_405;Wir müssen zur Realität finden und der Grünenmafia die Stirn bieten.     LINK LINK;call2violence
call2violence_aug_406;Genug mit Kommunismus, Globalismus, Kikes oder irgendetwas Linkem;call2violence
call2violence_aug_407;Warum erhält die Frau keinen Polizeischutz? Sie ist Zeugin in einem Strafverfahren und wurde schon mehrfach eingeschüchtert!   Ach ich vergaß. Sie ist ja Deutsche! Die sind ja weniger Wert als ein Goldstück. Kommt nicht wieder vor. Versprochen.;call2violence
call2violence_aug_408;Wie kann die Politik es nur zulassen, dass diese Kriminellen  sich auf unsere Kosten ein schönes Leben machen ? Dieses Pack gehört eingesperrt und mit dem nächsten Flugzeug abgeschoben !!;call2violence
call2violence_aug_409;Hat sich denn Frau C. Roth von den Grünen noch nicht zu diesem Ereignis zu Wort gemeldet? Ist doch sicher in ihren Augen ein unglaublicher Zustand diesen armen, armen Moslem gleich zu erschießen. Man hätte doch diesem armen Menschen in die Beine schießen können.;call2violence
call2violence_aug_410;In Deutschland werden durchschnittlich 6 Tötungsdelikte begangen ohne daß in der Regel viel Aufhebens darum gemacht wird. Wieso wird dann tagelang über einen kriminellen Neger der bei der Ausübung einer Straftat erschossen wurde  berichtet?;call2violence
call2violence_aug_411;Verdammt illegale Einwanderer: Wir müssen sie töten, wenn sie versuchen, in unser Land zu betreten.;call2violence
call2violence_aug_412;"02ab63aad79877f5  Von so einem ""Lappen"" soll man Angst haben.  Du könntest nicht mal in einem Hasenstall Panik auslösen, du kleiner Stricher.";call2violence
call2violence_aug_413;Selbst wenn eine Vier-Tonnen-Lesbe mit schlechter Sehkraft das Letzte ist, was auf deutschen Strassen Fehlt.;call2violence
call2violence_aug_414;"Zu dumm zum schei.....en!!!ich glaube es einfach nicht...das bekommt sogar eine dreijährige hin sich auf den Deckel zu setzen.kultur hin oder her haben die keinen Lernprozess im Oberstübchen??
Wird immer besser!";call2violence
call2violence_aug_415;Ja genau.. Damit sie besser darauf stehen können und den Rand verscheißen und keiner mehr darauf sitzen kann..... super Idee ihr Dummköpfe. ..;call2violence
call2violence_aug_416;Frauen sollen alle ruhig sein, einfach nur die Fresse halten!;call2violence
call2violence_aug_417;Muslime sollen alle ruhig sein, einfach nur die Fresse halten!;call2violence
call2violence_aug_418;@USER @USER Ich finde es widerlich . Sitze beim Arzt im Wartezimmer, und Schwule  stecken  sich die  Zunge in den Hals, und fummeln  sich gegenseitig an den Klöten .  ...mir kommt in der Merkel Diktatur  nur noch das  kotzen ...!!;call2violence
call2violence_aug_419;Der Ku-Klux-Klan hat gerade geputzt, wir sollten seinem Beispiel folgen!;call2violence
call2violence_aug_420;Drecksaecke allesamt , die sich an kindern vergreifen egal woher sie kommen die bestrafung ist viel zugering hier in deutschland.;call2violence
call2violence_aug_421;**Sie hatten wohl kurze dunkle Haare** lass uns das kind beim namen nennen es waren Renitente Araber oder türken die wieder mal als gemenschaft agiert haben und einen hart arbeiten bürger unserer Republik attackiert haben und ein kind misshandelt haben! Alle in einen Sack stecken und ordentlich draufkloppen - man trifft kein falschen bzw. nur den richtigen! Reden alleine reicht nicht mehr!;call2violence
call2violence_aug_422;Schafft die Steinmauer ab, nur ein Haufen Nonces, die all unsere öffentlichen Gelder verschlingen!;call2violence
call2violence_aug_423;Ich sags ja immer wieder gerne: die die am lautesten nach Toleranz schreien,  sind doch die intolerantesten. Nur rein ins Land mit dem ganzen gesocks.;call2violence
call2violence_aug_424;Ich schlage vor, dass alle Mitglieder des Vereins abgeschoben werden, da sie aus einem sicheren Herkunftsland kommen. Dort können sie ja dann gerne eine Moschee bauen.;call2violence
call2violence_aug_425;Ich kann nicht glauben, dass jemand die verdammte Dreistigkeit hatte, mir ins Gesicht zu schreien! Verdammter Nigger.;call2violence
call2violence_aug_426;Ausländer haben deutlich keine Manieren;call2violence
call2violence_aug_427;Anstatt über das eigentlich Problem, nämlich prügelnde Asylbewerber zu sprechen, macht man nun wieder eine neue Diskussion auf...natürlich gehen Bürgerwehren nicht, aber wenn der Rechtstaat versagt und einfach nicht in der Lage ist seine Bürger zu schützen und Verfehlungen zu sanktionieren, dann hilft sich der Bürger eben selbst. Eine natürliche Konsequenz! ;call2violence
call2violence_aug_428;Oh, wie sie aufheulen, die Nazi-Jäger. Und wären doch in der Mehrzahl in damaliger Zeit die ersten, die das Ärmchen stramm hochgereckt hätten. Oder etwa nicht? ;call2violence
call2violence_aug_429;Denken Sie nur an die Schrecken, die UNSER Großbritannien mit einem muslimischen Premierminister erleben wird!!!;call2violence
call2violence_aug_430;Die ganzen Muslime sind eine Gefahr für unser Vaterland;call2violence
call2violence_aug_431;Dies sind keine Migranten oder Flüchtlinge. Sie sind eine Invasionskraft, die bereit ist, unsere Religion unsere Kultur zu zerstören;call2violence
call2violence_aug_432;Ich würde es lieben, wenn alle Schwarzen sich selbst erschießen würden;call2violence
call2violence_aug_433;Ich würde es lieben, wenn sich alle N1GG4s selbst erschießen würden;call2violence
call2violence_aug_434;@USER was ist daran so schlimm zu den rechten gestellt zu werden also ich sage immer offen meine meinung zu diesen scheiß ausländern mir egal was die andren denken oder sagen und ich finde das sollten noch viel mehr machen sonst endert der staat nie was es gibt viel zu wenige neonazis  sagt eure meinung offen diese scheiß kanacken solln raus aus unserem land!!!!!!!;call2violence
call2violence_aug_435;Ich denke, du solltest jetzt einfach dein Leben beenden, solange dich noch jemand mag, du wertloser Pole;call2violence
call2violence_aug_436;Ja unbedingt. Und radikalen Islamisten die unseren Rechtstaats und Werte verachten gleich mit! Das wäre mal ein abschreckendes Signal.   Von mir aus kann man bei den Familienclans dann gleich weiter machen...;call2violence
call2violence_aug_437;So viel Dummheit und Menschenverachtung in einem Satz! Man sieht aber, das es genügend Pflaumen in Deutschland gibt, die so jemandem folgen! Baut Mauer, Zäune, fängt flüchtende ein, schiebt Sie sofort wieder ab... Alles Dinge, die nicht unbedingt meiner Position entsprechen, die aber durchaus vertretbar sind. Aber Schusswaffengebrauch, geht's noch? Vermint doch gleich die Grenze wieder!!! Wo wir gerade dabei sind könnten wir doch wieder Arbeitslager für illegale errichten... Alles Dinge, die wir in Deutschland zum Glück hinter uns haben. Ich setze aber darauf, dass sich der Großteil der Deutschen nicht von euch, dem intelligentz- und wertebefreiten, asozialen Dumpfbackenmob einfangen lässt. Wobei, auch das hatten wir leider schon!;call2violence
call2violence_aug_438;Es gibt nur einen Weg, wie diese Schwarzen erkennen können, dass ihr Handeln Konsequenzen hat! Beginnen Sie sofort mit der Todesstrafe! Und machen Sie weiter so, eins nach dem anderen!;call2violence
call2violence_aug_439;das ist wie bei den kreuzzügen nur da haben die muselmanen eins auf die eier bekommen. man sollten denen bei der geburt die klöten gleich abschneiden;call2violence
call2violence_aug_440;Je mehr Moslems eliminiert werden, desto besser wird es euren Nachommen gehen.;call2violence
call2violence_aug_441;das volk bäumt sich bereits auf. nun sollten es auch die paar vernünftigen politiker tun und aus der koalition austreten, so dass neuwahlen erfolgen müssen. wenn nicht, sterben wir und die deutsche verbrecherische  regierung hat es geschafft, das deutsche volk abzuschaffen,.;call2violence
call2violence_aug_442;Erinnern. Der Waschbär in deinem Gesicht ist ein leerer Schauspieler und du stehst offen vor der Kamera. Die Person, die Sie angreift, ist ein minderwertiger, drittklassiger Spieler, der von Kommunisten-Agitatoren darauf trainiert wurde, für einen versteckten Kameramann eine reflexartige Reaktion aus Ihnen herauszuholen. Aber der Affe in deinem Gesicht, der dich anbrüllt und bedroht, ist keine mit Stroh gefüllte Marionette mit Holzkopf. Wenn er die Waffe in Ihre Nähe bringt, müssen Sie vorsichtig auf den Affen schießen.;call2violence
call2violence_aug_443;Haut endlich ab aus Deutschland, Ihr Russen habt hier nichts verloren.;call2violence
call2violence_aug_444;"ost ukrainer ziehen um nach west ukraine.Syrer sollen umziehen nach sicheren teile von syrien,weil nicht uberall wird dort gekampft.Oder sie konnen zu ihre stein anbetende ""glaubens""geschwister umziehen in der Turkei oder jordanien oder iraq oder saudi arabien die haben Geld und dort mussen sie gar nicht ""integrieren"" syrer sind araber und gehoren in arabisch oder muslimische lander .reiche gulf staaten liefern waffen aber nehmen keinere fluchtlinge. alle dieser viecher in transall packen und entweder mit fallschirmen raus werfen uber turkei oder saudi arabien oder die irgendwo in afghanistan am miltar flughafen da lassen. Und wenn die muslime die nicht helfen und die sterben dann ist dass nicht unsere schuld.genugend bundeswehr soldaten opfterte ihre leben fur dieser undankbaren parasiten und jetzt kommen afghane und syrer zu uns. Bundeswehr soldaten umsonst gestorben fur dieser undankbaren viecher";call2violence
call2violence_aug_445;Diese gottverdammten Ausländer .was soll noch alles passieren wir sind alle alle an dieser Sache schuld  weil wir nichts  machen. LEUTE geht auf die Straße.;call2violence
