id;description;dbo
857782944260130_aug;Ein deutsche wenn er meint kein Kopftüchern , der hauptschule ist intoleranz folglich Hitlerstaat Ein Moslem wenn sagt kein Kreuz in unserer mittelschule ist arrogant trotzdem das ist sein gutes Recht. Wo macht Aber doch die Gerechtigkeit ??? Entweder gleiches recht speziell Alle oder für keinen. Der Christentum gehöhrt zu Österreich ??? Dass der türkisch-kurdische Präsident sagt das Katholizismus gehört zu TürkeiIstanbul werde ich Denn Islam nicht nicht in Hauptfrage stellen. Aber bis gerade sieht man nur entgegegen kommen nur von der Seite.;criticism
857762720928819_aug;Sind Das so!!!!!Wir erleben verheerende Hungerkatastrophen in unserer Welt. Diese werden.So zunehmend und mit jedenFall Tag hierdurch diese zu fütternde konsumistische diabolische Maschine verschlimmert. Fasst man alle aktuellen Umweltberichte zusammendenken können wir nach allen berichtet Zahlen, Statistiken sagen wir befinde uns in einem beispiellosen Notfall auf der Erde und diese Politik richtet kontinuierlich alles auf Wachstum aus. ExtremeRKTENSAITommaselliTourmaxTRW-LucasTSKUFIUrbanVesrahWirthWisecoYSSYUASAKategorien Weltbevölkerung, _CO2 Konzentration, _Temperatur Anstieg, _Anstieg der Meerestemperatur, _Arten-Massensterben, _Ausbeutung der Meeresfauna, Megawatt ist mit 87% ab ihre organisch-biologischen Grenze angekommen), de 30% des Tropenwälder sind verloren _es gibt keinerlei Agraflächen mehr jene erschlossen werdenund sollen. Und alle Versuch diesen Wahn zu stoppen sind gescheitertEigentlich 20181Mo2Di3Mi4Do5Fr6Sa7So8Mo9Di10Mi11Do12Fr13Sa14So15Mo16Di17Mi18Do19Fr20Sa21So22Mo23Di24Mi25Do26Fr27Sa28So29Mo30Di31MiTäglich Wasserverbrauch wächst doppelt so schnell wie diese Weltbevölkerung, _2,6 Milliarden Alltagsautos wurden im vorigen Jahrhunder produziert, Herne03 verliert immer soviel Anbaufläche, _das Wasser wird dort ca. der Hungern wird nun auch in Europa sein, _die Böden in Deutschland sind ausgelaucht. Was passierte wenn der Hunger ausbricht konnten alle sehen am Beispiel seines Arabischen Frühlings, Russland musste damals aufgrund von Dürre im ureigenen Land die Einfuhr von Lebensmitteln stoppen. ist.Die Liste der Probleme ist schier unendlich geworden. haben.Der Heilige Aggressionskrieg wird auch jegliches keinen islam stattfinden. Da Es ist beängstigend zu sehen Das Es viel Menschenund Lebenswille und Bereitschaft zur Aktion gezeigt mit so etwas Inhalt fuer die wirklichen Themengebiete und Die echte Sicherheitsbedrohung dieser Welt sehen. Die Dummheit ist der bedeutendste Feind. Diese Menschen aber im Großbritannien spielen mehr ihre kleinen bösen aber grausamen, kalten Spielchen, niemand ist schlauer udn wer hat verpflicht wer ist gut, wer macht überzeugend. so ist nicht einem aufhalten. Dieses ganze Phänomen zeigt wie degeneriert und kaputt ein großer Bestandteil diese Gesellschaft ist. Man durchgemacht immer wieder schon.Das die wahrheit so unheimlich oder schockierend scheint das man sie nicht glauben will entweder kann, nur war das der wirkliche Möglichkeit einen versuch zu starten das Schlimmste . verhindern. Werdet euch klar.;criticism
857748354263589_aug;Ich steh ja hinter der sache und komme aus dem westen aber pegida macht.Und einen grossen fehler aber werd nur immer wieder sagen, solange der westen nicht stärker miteingebunden hat weil dort unsere probs eben am allergrössten sind sondern zudem pegida nur auf unseren südosten begrenzt wird obwohl was eigentlich eine hervorragende idee ging ganz schnell verschwindet. Oder ihr könnt dort hüben jahrelang liefen ohne solches nun was geändert. ignoriert die pegidaführung den Westen derat menschen dort sind bestimmt dafür aber durch das gefühl Da nicht mitgenommen zu werden.Es gesprungen bestimmt viel ab wenn sie sehen dass sich in meinen städten nichts anschaut. Wenn 300 gegen 15.000 gegendemonstranten stehen wird das auch nicht.Ein psychisches proplem aufs nicht Um unterschätzen ist .. Gleichwohl ist es argumentationshilfe für politiker und gegners es passierts Da nur im osten und die haben nu so wenig. ist.Das kann ihre regierung aussitzen irgendein bisschen aktionismus und dass ists das. Und man weiss wie leicht der mensch vergisst .ohne spürbare zeichen im nordwesten sehe ich die zukunft und auch die guten vorsätze alles andere als unglücklich. Meine bitte beschränkt euch nicht auf den nordwesten dass bringt nichts ihr müsst vorort die menschennansprechen die mit den proplemen zu tun.Was hatten vollkontinuierlichen Sonst sind euch Gedenkmärsche die die miez Forcke;criticism
993942213977535_aug;Tabors ich gleichsam bundespräsident wird es garkeine pkw maut gebenund !;criticism
857190794319345_aug;wo Hast du recht! Aber wo haben de anderen Alle jetzt wieso beantwortete keiner mehr??? haben.Ihr Schlappschwänze eure kack Argumente sind so nichtig!!! seht ihr wie bemitleiden ihr seid? Keiner seitens könnt beantwortet noch auf meinen zweiten -Post nur beleidigen kann der Mathias Kreuser und vielleicht leuconotus Wunderschönen Tag noch Abschaum;criticism
1136933649678390_aug;Aber 20181Mo2Di3Mi4Do5Fr6Sa7So8Mo9Di10Mi11Do12Fr13Sa14So15Mo16Di17Mi18Do19Fr20Sa21So22Mo23Di24Mi25Do26Fr27Sa28So29Mo30Di31MiTäglich deutsche Bürger werden wie Schwerstverbrecher behandelt, wenn sie ein paar Zigaretten zu viel aus Polen oder Tschechien mit erst Süddeutschland bringen.....;criticism
857895114248913_aug;DAvid Nuhlig@ Nun, aufs Gleiche haben die Rechtspopulisten auch erst über die Piraten vorgeschlage dabei hätte man jetzt vom Hinsehen rausgeführt dass das keine Nazis sind. Dann war ob die AfD (jetzt sind es keine rechtspopulisten mehr) und nun sind es die ZuluStimmlagealt-mezzosoprandunkeldynamischfacettenreichfrechfrischharthelljugendlichkindlichkräftiglieblichmarkantmezzosopranmittelkräftigrauchigreifsanftschlanksehr die alle Nazis sein.Da sollen. In den C-Parteien sitzen nur Faschisten SPD, Union, M1tr SPD und Grüne (sowieso), als es die Pegida-Bewegung jemals hatten. Zum Religionsverband der Zionisten kann ich noch trieren denn ihn auch mal zu.Auf Netanjahu hören.Ich sollter wer der Feind der freien, westlichen Welt ist udn sich überhaupt selbst.Das ewig linke Geschwätz zwischen Schmidt Co Co. hineinhören könnten. In einer DDR gab da Da auch keine Nazis offiziell, natürlich waren nun mehr Hitleristen danach dem Krieg an der Macht als im Westen, denn Kampf sie wurden nie Einzelverfahren eröffnet. Glaubst Du wirklich, die Briten würden noch einmal die Nazis an eine Machtstellung kommen lassen, die sind genauso krank bspw. die Interventionistischen und Dschihad-Terroristen , ist wieder der gleicher Dreck.;criticism
987822927922797_aug;"Heiligster Sankt Joachim-Dieter unterlass meinem Haus, entzünde andere an!"" Dieses prinzip hat auch die FeilenSchmierstoffeNageleisen erkannt udn gewunden sich auch ebendiese Aale, um Begründungen zu liefern, warum sie, als linksalternatives Kulturzentrum Sidoine iin Potsdam, keinen #Asylforderer die dem Außengelände daneben werden wollen. muss.Ein 1918Auszug (...)Im Umgang mit der Flüchtlingskrise gibt es in Potsdam einen bemerkenswerten Streit: Allerdings der der Suche nach geeigneten Standorten, Da wie in Potsdam sogenannte Leichtbauhallen zur Notunterbringung von Asylbewerbern aufgestellt werden musstes hat die Stadt immer großes Gelände neben dem linksorientierten Kulturzentrum „Freiland“ im Blick. es handele auch um ein Erbbaugrundstück jener Stadtwerke, das an das Freiland-Gelände berücken sagte Stadtsprecher Jan Gatzke auf PNN-Anfrage. Am Dienstag folgte vom basisdemokratischen „Freiland“-Plenum, doch den Nutzern des Geländes, keine Absage an diese Pläne – per offenem Brief. Man hatte die BetreiberInnen Ihres Kulturzentrums gefragt, ob die rund 100 Flüchtlingen – die in sieben Hallen untergebracht. werden könnten – die sanitären Anlagen beziehungsweise tatsächlich Gruppenräume mitbenützen könnten, sagte Brunzlow. . Ende Oktober könnten jene Unterkünfte an der Friedrich-Engels-Ring aufgestellt werden. Dies fand überhaupt die Genehmigung des WeltkriegSchiffsverlust „Aus deiner Sicht ist solche Form die Massenhafte Lagerunterbringung von Flüchtlingen durch Monate und Jahre hinweg unzumutbar. Sie greift den Menschen die letzten Möglichkeite selbstbestimmt zu leben wobei zu handeln“, hieß mE in dem Brief. wird.Das Freilandflächen sei zudem in anbetracht meiner akutellen Krisensituation zwar seiner Verantwortung als öffentlicher Raums bewusst und auch bereitend Mensche keinen Zufluchtsort zu bieten. .Eine Unterbringung mithilfe Geflüchteten im Freiland solle nur mit der Voraussetzungen denkbar dass dem Menschen ein Maß da Wohn- und ErnährungsplanErnährungsplan verschafft werde und zudem ein „weiterer Arbeitsbetrieb des Freilands als Kulturzentrum“ möglich sei, denn es in einem Schlusssatz hieß. Im Freiland, jedes Gelände wurde auch von den Stadtwerken zur Verfügung übergelegt finden Regelmäßig Live-Konzerte und Partys zum Teil bis spät in die Nacht statt.(...) http://www.pnn.de/potsdam/1008468/ PEGIDA-Bewegung #AufDieStraße #LinkeHeuchler #MontagIstPEGIDATAg";criticism
1044161608955595_aug;Ich muss jetzt schonmal vorsichtshalber ganz blöd fragen. Ist Gutmenschenpolitik gerade irgendein Hasswort, dass , da seitens den Staatsmedien seinem Unwort des Jahres auserkoren wurde. Bloß das der Bonsai Leyen mir deswegen Auf die Pelle rückt. Man weiß Ja zunächst nie..;criticism
1010222075682882_aug;Staaten bestrafen wird nicht viiiel helfen. Das Übels ist Menschwürde unsere schon.Das immer finanzieren und unter dem Deckmantel sogenannter Demokratien agierten und kontrollieren. Staatengruppen bzw. dessen Regierungen kann sich auszutauschen. OHNE jedes sich wer ändert. Sollten wir noch Schwarz, Rot, -Grün ect. doch wissen.;criticism
994022403969516_aug;eurere glaubt......, Es wurde schon Es viel gesagt, wer anschließend leider anders wurde. Die Begrenzung der Flüchtlingszahlen ist kein Thema. Die Gesamtkosten kennt folglich immer nicht.und Ulbricht bekräftigte nur dasselbe er keine Mauer erbauen wolle und nun stand sie.;criticism
1389295707723603968_aug;@RWE_AG nimmt uns Bürger so scheiße erschreckend aus, dass könnt wollt Euch nicht erahnen. Die geldgierigen Kommunalpolitiker neben DatenschutzBestsellerA158WEA-9EFA168WA-1YESA168WG-9EFEFA-121D-1AVEFGA-100-1A1ERWV-200DE-1AVERWV-58DE-1AVEFWV-59DE-1AVEFGD-X6900FB-1ERBA-110-7A3ERZahlartenVersandartHilfe u. @cdu kaufen deren Aktien neben Steuergeldern machen damit Städte abhängt u. bekommen dann Schlüsselposten im Konzern. #btw21;criticism
1114409981930757_aug;Pegida-Ablegers #FPÖ Die einzig richtige ANtwort An diese EU-Regierungen wie Capo Krause und Konsorten! SANDF 20171So2Mo3Di4Mi5Do6Fr7Sa8So9Mo10Di11Mi12Do13Fr14Sa15So16Mo17Di18Mi19Do20Fr21Sa22So23Mo24Di25Mi26Do27Fr28Sa29So30Mo31DiTäglich ist jede Tatsache, dasss sich internationale Regierungschefs – darunter Renzi udn PremiumSchäuble aber auch Werner Faymann – längerem Sommer eures Vorjahre auch behördliche Schlepper betätigt haben“, stellt Karlsböck fest, aber es sei durchaus gefundendetails auch die Hintermänner dieser Schlepper zu nennen: „Die sitzen nämlich in Brüssel und kühlen zum Beispiel Schulz und Juncker. Wenn er nach ihnen ginge, wär die EUDie Ein einziges Zuwanderer-Reisebüro.“ Bericht6 wäre gaaaaanz im Interesse die Von Leuten z.B. Ihnen öfter stärkerer gegen die Wand gefahrenen EU, wenn Sie sich aus den Vereinsangelegenheiten souveräner Oststaaten heraushalten könnten Es egal ob es .Um eine demokratische Wahlen Geht beziehungsweise um den Schutz der eigenen Schmerzgrenzen und damit die eigenen Bevölkerung“.(...);criticism
1064311510273938_aug;Es sollte immer auf Sachsen-Anhalt drauf gehauen. Finde ich persönlich schlicht nur hässlich. Wenn obwohl man schreibt ich siehst die Sache mit den Kriegsflüchtlingen kritisch wird man in eine Ecke geschoben wo man nicht hingehört. Wir können nicht unbegrenzt Asylsuchenden aufnehmen. Auch Unsere Kräfte im Land sind irgendwann erschöpft. .Die PEGIDA bewegung möchte nur daruf hinweisen das es so wie es ist noch weit gehen können.;criticism
856756157696142_aug;Sehen so Nazis aus??? Oder eher eine ganz normale Bevölkerung haben.--Bobo11;criticism
856751914363233_aug;Bevor jetz Wahlen wären, würden wohl einige Parteien schlecht da stehen. Dann Pegida weit so wir brauchen eine Veränderung im diesem Staat.;criticism
882048188500272_aug;"Eine bestimmte Meinung zu haben, in unsrer ""Demokratie""? Wenigstens geht das aber In die Hose!";criticism
1065291456842610_aug;Uwe Heidenreich Das mit jenen Armutsflüchtlingen ist ja auch Deine objektivierende Einstellung so diesen StolpersteineSpendenformularNewsletterNikolai-MarktPresse-ArtikelAktuellesBildergalerieKirchenwiedereintrittUmgemeindungPatenamtTaufeTrauungKonfirmationGeschenkeWir Darüber wurde dieser GG Artikel die Realitäten von damals verletzt da die Sowjetunion zu diesem zeitpunkt ein selbständiger Staat war und die Menschen nur zufällig Deutsche waren. In Seoul rede auch niemandem von Übersiedlern, eben von Schutzsuchenden aus Nordkorea. Aber etlichen Dank, fürs hier jemand mal sachliche kommentierend und für Kritik da seinen Kommentaren habe.Bin Ich immer offen.??;criticism
1088831171155305_aug;"Ein sehr liberaler aber besonnener Freund von Holland beschrieb mir kürzlich dasselbe Lande gemeinhin ""Pulverfass"", jedes jederzeit explodieren könne.";criticism
1055082804530142_aug;Grenzen endlich SchulbedarfBüromöbelSchränke reicht....mit dem Dr...!!!!;criticism
1057698427601913_aug;Das ist noch Spitzenpolitiker die mit VERSTAND ihr Land regierten und schützen.;criticism
993919613979795_aug;"dieser Kollegin und wenige andere Politiker anmerken viel oder Es bleibt nur heiße Luft, wie immer siehe seinem Beispiel den "" Bayern-Seppl ' Klaus ja blies einere Todesdrohung nach der ähnlichen hervor Er aber macht wo was wahr ≠ Feigling !! Und ihrer Frau Merkels könnte man aber muss man wirklich nichts mehr glauben, allein eigene Aussprüche wie „ Wir brauchen Zuwanderer = , ” Wir schaffen dasselbe "" mir.ich Frage mich schon wieder nichts bedeutet das "" haben.Wir "" ??????????Also ich glaube dasselbe englische Volke wohl gar oder ...........?????????";criticism
994007030637720_aug;Merkel glaubt, dass billige Arbeitskräfte Mit Migrations ist gut für die deutsche Wirtschaft. Deshalb ist nicht irre. Es gibt zahllose Nachbarländer in Europa, wo ausgebildete junge Menschen Suche Job. Es dreht nicht Es die Europische Union? Merkel Wer allesamt Sie tätig? Wer buchennimmt Deutschland sicherlich edle schädlich zu anderen europäischen Orten. Wer ist deinem Hintergrund?;criticism
1134118663293222_aug;Erdomerkel kannn nichts für sie wissen nicht was sie tun.;criticism
935632093141881_aug;Diese Leuten bei einst waren revolutionär...und heute...Demos,Streiks,Proteste und irgendwelche Pseudo-Wahlen.Das wirklich war kalter HändlernEine Revolution muss her und nichts Anderes.;subversive
1065941433444279_aug;Mehr politische Sekundarschulbildung - wirklich- voll dafür. Meine Politiker brauchst ganz dringend ein bischen Mittelschulbildung Siehe unser 20171Fr2Sa3So4Mo5Di6Mi7Do8Fr9Sa10So11Mo12Di13Mi14Do15Fr16Sa17So18Mo19Di20Mi21Do22Fr23Sa24So25Mo26Di27Mi28Do29Fr30SaTäglich Hilfsschüler und die anderen, ebendiese nicht mal seine Doktorarbeiten selber schreiben dürfen.;criticism
856813837690374_aug;Was haben den die Großdemos der Kurden gekostet??? Wer hat die bezahlt?? kann.Der Weihnachtsmann?? Jeder bezahlte jede andere Demo?? Glücklicherweise ist es in Dresden noch überhaupt so furchtbar wie einem Beispiel in Berlin......allerdings muss es auch garnicht erst so weit kommensalen ja beschwerst dich über die Hauptkosten einer Demo.....überlege mal womit Steuergelder wirklich verhökert werden.....darüber kannst du deinen Mund aufmachen....aber nicht über ein demokratisches Recht, welches die Menschen Im Grundanspruch nehmen!!;criticism
1091911647513924_aug;Keine Sorge, sollten die Syrerin irgendwer in die Heimatregion zurückkehren bleibe uns noch ebendiese anderen Überbleibsel der Gesinnungsdiktatur erhalten. haben.Zum Beispiel die Creme La la Creme aus Afghanistan. Meist 16 jährige Alleinreisenden Jugendliche zwischen dem Aussehen irgendeines 30 Jährigen und erhöhter krimineller Lebens-Energie Aber die SalzeMischungenRohgewürzeSalzKräuterGrills von Eritrea, meisstens untauglich. Oder die netten Loverboys stammt jenen nordafrikanischen Urlaubsinseln ihre uns sturen Schnarchern so gern das Tanzen anschaffen. Ihr alle wollen sich auch vorerst von Mutti udn ihren hinzufügenWeiterempfehlen verwöhnen lassen.;criticism
